record,sample,symbol,label
116,15863,N,0
116,16137,N,0
116,16415,N,0
116,16686,N,0
116,16953,N,0
116,17229,N,0
116,17512,N,0
116,17789,N,0
116,18069,N,0
116,18351,N,0
116,18632,N,0
116,18913,N,0
116,19188,N,0
116,19469,N,0
116,19753,N,0
116,20026,N,0
116,20305,N,0
116,20588,N,0
116,20865,N,0
116,21145,N,0
116,21421,N,0
116,21699,N,0
116,21984,N,0
116,22263,N,0
116,22549,N,0
116,22825,N,0
116,23097,N,0
116,23379,N,0
116,23654,N,0
116,23930,N,0
116,24207,N,0
116,24481,N,0
116,24762,N,0
116,25043,N,0
116,25311,N,0
116,25591,N,0
116,25867,N,0
116,26150,N,0
116,26423,N,0
116,26697,N,0
116,26981,N,0
116,27254,N,0
116,27527,N,0
116,27802,N,0
116,28075,N,0
116,28355,N,0
116,28625,N,0
116,28895,N,0
116,29174,N,0
116,29446,N,0
116,29714,N,0
116,29987,N,0
116,30258,N,0
116,30538,N,0
116,30813,N,0
116,31084,N,0
116,31365,N,0
116,31643,N,0
116,31912,N,0
116,32186,N,0
116,32458,N,0
116,32738,N,0
116,33008,N,0
116,33281,N,0
116,33566,N,0
116,33843,N,0
116,34119,N,0
116,34397,N,0
116,34676,N,0
116,34958,N,0
116,35132,V,2
116,35516,N,0
116,35793,N,0
116,35967,V,2
116,36343,N,0
116,36617,N,0
116,36888,N,0
116,37168,N,0
116,37440,N,0
116,37719,N,0
116,37994,N,0
116,38265,N,0
116,38540,N,0
116,38813,N,0
116,39089,N,0
116,39368,N,0
116,39644,N,0
116,39925,N,0
116,40202,N,0
116,40481,N,0
116,40758,N,0
116,41032,N,0
116,41312,N,0
116,41593,N,0
116,41868,N,0
116,42145,N,0
116,42422,N,0
116,42693,N,0
116,42967,N,0
116,43241,N,0
116,43518,N,0
116,43802,N,0
116,44078,N,0
116,44359,N,0
116,44637,N,0
116,44910,N,0
116,45187,N,0
116,45461,N,0
116,45739,N,0
116,46019,N,0
116,46294,N,0
116,46579,N,0
116,46858,N,0
116,47134,N,0
116,47413,N,0
116,47690,N,0
116,47970,N,0
116,48251,N,0
116,48527,N,0
116,48802,N,0
116,49080,N,0
116,49352,N,0
116,49624,N,0
116,49898,N,0
116,50171,N,0
116,50444,N,0
116,50714,N,0
116,50997,N,0
116,51268,N,0
116,51535,N,0
116,51816,N,0
116,52083,N,0
116,52364,N,0
116,52643,N,0
116,52914,N,0
116,53197,N,0
116,53474,N,0
116,53644,V,2
116,54014,N,0
116,54288,N,0
116,54559,N,0
116,54831,N,0
116,55102,N,0
116,55378,N,0
116,55648,N,0
116,55916,N,0
116,56183,V,2
116,56463,N,0
116,56740,N,0
116,56930,V,2
116,57281,N,0
116,57559,N,0
116,57831,N,0
116,58094,N,0
116,58361,N,0
116,58629,N,0
116,58897,N,0
116,59162,N,0
116,59432,N,0
116,59707,N,0
116,59972,N,0
116,60239,N,0
116,60514,N,0
116,60780,N,0
116,61057,N,0
116,61331,N,0
116,61597,N,0
116,61875,N,0
116,62143,N,0
116,62408,N,0
116,62679,N,0
116,62948,N,0
116,63214,N,0
116,63485,N,0
116,63756,N,0
116,64031,N,0
116,64302,N,0
116,64567,N,0
116,64842,N,0
116,65111,N,0
116,65388,N,0
116,65660,N,0
116,65930,N,0
116,66210,N,0
116,66480,N,0
116,66748,N,0
116,67018,N,0
116,67288,N,0
116,67560,N,0
116,67833,N,0
116,68103,N,0
116,68381,N,0
116,68651,N,0
116,68916,N,0
116,69193,N,0
116,69461,N,0
116,69737,N,0
116,70010,N,0
116,70279,N,0
116,70558,N,0
116,70829,N,0
116,71098,N,0
116,71369,N,0
116,71637,N,0
116,71907,N,0
116,72181,N,0
116,72449,N,0
116,72718,N,0
116,72989,N,0
116,73258,N,0
116,73528,N,0
116,73791,N,0
116,74064,N,0
116,74339,N,0
116,74602,N,0
116,74774,V,2
116,75145,N,0
116,75417,N,0
116,75682,N,0
116,75950,N,0
116,76214,N,0
116,76487,N,0
116,76754,N,0
116,77017,N,0
116,77293,N,0
116,77560,N,0
116,77824,N,0
116,78090,N,0
116,78360,N,0
116,78630,N,0
116,78897,N,0
116,79163,N,0
116,79438,N,0
116,79704,N,0
116,79966,N,0
116,80238,N,0
116,80503,N,0
116,80768,N,0
116,81039,N,0
116,81304,N,0
116,81574,N,0
116,81844,N,0
116,82110,N,0
116,82377,N,0
116,82646,N,0
116,82913,N,0
116,83183,N,0
116,83448,N,0
116,83720,N,0
116,83989,N,0
116,84256,N,0
116,84523,N,0
116,84784,N,0
116,85052,N,0
116,85326,N,0
116,85592,N,0
116,85859,N,0
116,86133,N,0
116,86403,N,0
116,86669,N,0
116,86940,N,0
116,87209,N,0
116,87485,N,0
116,87753,N,0
116,88026,N,0
116,88301,N,0
116,88574,N,0
116,88845,N,0
116,89110,N,0
116,89384,N,0
116,89661,N,0
116,89932,N,0
116,90205,N,0
116,90482,N,0
116,90757,N,0
116,91031,N,0
116,91305,N,0
116,91579,N,0
116,91857,N,0
116,92129,N,0
116,92405,N,0
116,92679,N,0
116,92946,N,0
116,93220,N,0
116,93483,N,0
116,93750,N,0
116,94025,N,0
116,94290,N,0
116,94566,N,0
116,94753,V,2
116,95105,N,0
116,95381,N,0
116,95553,V,2
116,95920,N,0
116,96109,V,2
116,96469,N,0
116,96737,N,0
116,97009,N,0
116,97272,N,0
116,97542,N,0
116,97802,N,0
116,98070,N,0
116,98344,N,0
116,98610,N,0
116,98878,N,0
116,99151,N,0
116,99423,N,0
116,99699,N,0
116,99973,N,0
116,100251,N,0
116,100535,N,0
116,100815,N,0
116,101092,N,0
116,101376,N,0
116,101656,N,0
116,101932,N,0
116,102204,N,0
116,102483,N,0
116,102765,N,0
116,103037,N,0
116,103317,N,0
116,103596,N,0
116,103873,N,0
116,104152,N,0
116,104329,V,2
116,104693,N,0
116,104970,N,0
116,105238,N,0
116,105407,V,2
116,105773,N,0
116,106040,N,0
116,106300,N,0
116,106563,N,0
116,106822,N,0
116,107093,N,0
116,107356,N,0
116,107624,N,0
116,107905,N,0
116,108184,N,0
116,108462,N,0
116,108743,N,0
116,109023,N,0
116,109312,N,0
116,109589,N,0
116,109866,N,0
116,110153,N,0
116,110431,N,0
116,110699,N,0
116,110976,N,0
116,111249,N,0
116,111530,N,0
116,111805,N,0
116,112079,N,0
116,112361,N,0
116,112639,N,0
116,112913,N,0
116,113185,N,0
116,113457,N,0
116,113735,N,0
116,114003,N,0
116,114273,N,0
116,114547,N,0
116,114820,N,0
116,115084,N,0
116,115355,N,0
116,115632,N,0
116,115910,N,0
116,116183,N,0
116,116458,N,0
116,116737,N,0
116,117008,N,0
116,117283,N,0
116,117550,N,0
116,117816,N,0
116,118093,N,0
116,118357,N,0
116,118620,N,0
116,118894,N,0
116,119161,N,0
116,119423,N,0
116,119689,N,0
116,119954,N,0
116,120227,N,0
116,120494,N,0
116,120758,N,0
116,121030,N,0
116,121302,N,0
116,121570,N,0
116,121836,N,0
116,122105,N,0
116,122381,N,0
116,122645,N,0
116,122911,N,0
116,123185,N,0
116,123453,N,0
116,123714,N,0
116,123981,N,0
116,124249,N,0
116,124520,N,0
116,124787,N,0
116,125052,N,0
116,125328,N,0
116,125598,N,0
116,125781,V,2
116,126132,N,0
116,126399,N,0
116,126672,N,0
116,126935,N,0
116,127199,N,0
116,127472,N,0
116,127739,N,0
116,128002,N,0
116,128276,N,0
116,128546,N,0
116,128819,N,0
116,129093,N,0
116,129363,N,0
116,129639,N,0
116,129911,N,0
116,130180,N,0
116,130453,N,0
116,130721,N,0
116,130997,N,0
116,131273,N,0
116,131543,N,0
116,131820,N,0
116,132021,V,2
116,132355,N,0
116,132629,N,0
116,132898,N,0
116,133170,N,0
116,133441,N,0
116,133708,N,0
116,133985,N,0
116,134257,N,0
116,134525,N,0
116,134698,V,2
116,135063,N,0
116,135336,N,0
116,135609,N,0
116,135877,N,0
116,136148,N,0
116,136420,N,0
116,136688,N,0
116,136962,N,0
116,137226,N,0
116,137493,N,0
116,137771,N,0
116,138035,N,0
116,138303,N,0
116,138577,N,0
116,138849,N,0
116,139108,N,0
116,139375,N,0
116,139641,N,0
116,139912,N,0
116,140177,N,0
116,140442,N,0
116,140715,N,0
116,140895,V,2
116,141247,N,0
116,141517,N,0
116,141786,N,0
116,142061,N,0
116,142329,N,0
116,142598,N,0
116,142880,N,0
116,143153,N,0
116,143420,N,0
116,143693,N,0
116,143963,N,0
116,144238,N,0
116,144509,N,0
116,144776,N,0
116,145053,N,0
116,145317,N,0
116,145578,N,0
116,145845,N,0
116,146109,N,0
116,146377,N,0
116,146644,N,0
116,146907,N,0
116,147178,N,0
116,147447,N,0
116,147706,N,0
116,147979,N,0
116,148244,N,0
116,148514,N,0
116,148791,N,0
116,148981,V,2
116,149333,N,0
116,149604,N,0
116,149874,N,0
116,150063,V,2
116,150407,N,0
116,150680,N,0
116,150950,N,0
116,151217,N,0
116,151493,N,0
116,151766,N,0
116,152031,N,0
116,152303,N,0
116,152569,N,0
116,152748,V,2
116,153107,N,0
116,153374,N,0
116,153643,N,0
116,153822,V,2
116,154166,N,0
116,154433,N,0
116,154693,N,0
116,154955,N,0
116,155226,N,0
116,155488,N,0
116,155762,N,0
116,156041,N,0
116,156312,N,0
116,156504,V,2
116,156854,N,0
116,157120,N,0
116,157394,N,0
116,157660,N,0
116,157922,N,0
116,158189,N,0
116,158455,N,0
116,158715,N,0
116,158976,N,0
116,159239,N,0
116,159509,N,0
116,159766,N,0
116,160031,N,0
116,160304,N,0
116,160568,N,0
116,160828,N,0
116,161093,N,0
116,161353,N,0
116,161617,N,0
116,161883,N,0
116,162140,N,0
116,162409,N,0
116,162672,N,0
116,162932,N,0
116,163198,N,0
116,163464,N,0
116,163734,N,0
116,164002,N,0
116,164269,N,0
116,164541,N,0
116,164810,N,0
116,164994,V,2
116,165338,N,0
116,165600,N,0
116,165859,N,0
116,166127,N,0
116,166383,N,0
116,166640,N,0
116,166907,N,0
116,167169,N,0
116,167425,N,0
116,167689,N,0
116,167950,N,0
116,168133,V,2
116,168479,N,0
116,168744,N,0
116,169014,N,0
116,169276,N,0
116,169534,N,0
116,169740,V,2
116,170058,N,0
116,170319,N,0
116,170588,N,0
116,170840,N,0
116,171100,N,0
116,171366,N,0
116,171625,N,0
116,171883,N,0
116,172145,N,0
116,172408,N,0
116,172674,N,0
116,172939,N,0
116,173204,N,0
116,173392,V,2
116,173742,N,0
116,174004,N,0
116,174268,N,0
116,174528,N,0
116,174797,N,0
116,175060,N,0
116,175320,N,0
116,175588,N,0
116,175853,N,0
116,176113,N,0
116,176381,N,0
116,176559,V,2
116,176907,N,0
116,177179,N,0
116,177442,N,0
116,177711,N,0
116,177977,N,0
116,178243,N,0
116,178507,N,0
116,178702,V,2
116,179034,N,0
116,179306,N,0
116,179565,N,0
116,179827,N,0
116,180097,N,0
116,180357,N,0
116,180622,N,0
116,180886,N,0
116,181147,N,0
116,181336,V,2
116,181686,N,0
116,181952,N,0
116,182224,N,0
116,182496,N,0
116,182760,N,0
116,183029,N,0
116,183302,N,0
116,183485,V,2
116,183852,N,0
116,184124,N,0
116,184408,N,0
116,184593,V,2
116,184950,N,0
116,185223,N,0
116,185493,N,0
116,185768,N,0
116,186040,N,0
116,186312,N,0
116,186585,N,0
116,186859,N,0
116,187122,N,0
116,187388,N,0
116,187658,N,0
116,187931,N,0
116,188193,N,0
116,188456,N,0
116,188730,N,0
116,188996,N,0
116,189260,N,0
116,189527,N,0
116,189791,N,0
116,190064,N,0
116,190332,N,0
116,190510,V,2
116,190870,N,0
116,191139,N,0
116,191398,N,0
116,191662,N,0
116,191923,N,0
116,192195,N,0
116,192456,N,0
116,192717,N,0
116,192990,N,0
116,193255,N,0
116,193513,N,0
116,193783,N,0
116,194048,N,0
116,194311,N,0
116,194585,N,0
116,194850,N,0
116,195118,N,0
116,195388,N,0
116,195655,N,0
116,195847,V,2
116,196182,N,0
116,196454,N,0
116,196718,N,0
116,196982,N,0
116,197245,N,0
116,197513,N,0
116,197779,N,0
116,198043,N,0
116,198307,N,0
116,198569,N,0
116,198842,N,0
116,199108,N,0
116,199374,N,0
116,199557,V,2
116,199914,N,0
116,200175,N,0
116,200443,N,0
116,200707,N,0
116,200972,N,0
116,201235,N,0
116,201498,N,0
116,201768,N,0
116,202032,N,0
116,202298,N,0
116,202570,N,0
116,202836,N,0
116,203109,N,0
116,203384,N,0
116,203655,N,0
116,203836,V,2
116,204207,N,0
116,204480,N,0
116,204757,N,0
116,205030,N,0
116,205303,N,0
116,205485,V,2
116,205853,N,0
116,206137,N,0
116,206349,V,2
116,206688,N,0
116,206965,N,0
116,207237,N,0
116,207513,N,0
116,207791,N,0
116,208065,N,0
116,208350,N,0
116,208526,V,2
116,208898,N,0
116,209179,N,0
116,209456,N,0
116,209636,V,2
116,210004,N,0
116,210278,N,0
116,210555,N,0
116,210744,V,2
116,211094,N,0
116,211364,N,0
116,211633,N,0
116,211909,N,0
116,212175,N,0
116,212439,N,0
116,212716,N,0
116,212977,N,0
116,213236,N,0
116,213418,V,2
116,213764,N,0
116,214029,N,0
116,214293,N,0
116,214553,N,0
116,214822,N,0
116,215086,N,0
116,215344,N,0
116,215526,V,2
116,215870,N,0
116,216140,N,0
116,216407,N,0
116,216672,N,0
116,216942,N,0
116,217212,N,0
116,217479,N,0
116,217660,V,2
116,218031,N,0
116,218313,N,0
116,218527,V,2
116,218661,V,2
116,219051,N,0
116,219340,N,0
116,219623,N,0
116,219806,V,2
116,220176,N,0
116,220465,N,0
116,220751,N,0
116,220932,V,2
116,221315,N,0
116,221594,N,0
116,221865,N,0
116,222042,V,2
116,222413,N,0
116,222687,N,0
116,222962,N,0
116,223236,N,0
116,223521,N,0
116,223801,N,0
116,224080,N,0
116,224370,N,0
116,224653,N,0
116,224947,N,0
116,225232,N,0
116,225517,N,0
116,225809,N,0
116,226089,N,0
116,226365,N,0
116,226646,N,0
116,226913,N,0
116,227192,N,0
116,227460,N,0
116,227723,N,0
116,228000,N,0
116,228269,N,0
116,228532,N,0
116,228802,N,0
116,229074,N,0
116,229265,V,2
116,229621,N,0
116,229890,N,0
116,230167,N,0
116,230437,N,0
116,230699,N,0
116,230970,N,0
116,231235,N,0
116,231514,N,0
116,231789,N,0
116,232060,N,0
116,232347,N,0
116,232525,V,2
116,232901,N,0
116,233182,N,0
116,233465,N,0
116,233651,V,2
116,234026,N,0
116,234307,N,0
116,234592,N,0
116,234873,N,0
116,235146,N,0
116,235427,N,0
116,235707,N,0
116,236000,N,0
116,236278,N,0
116,236564,N,0
116,236857,N,0
116,237140,N,0
116,237420,N,0
116,237700,N,0
116,237976,N,0
116,238260,N,0
116,238538,N,0
116,238814,N,0
116,239090,N,0
116,239272,V,2
116,239638,N,0
116,239910,N,0
116,240186,N,0
116,240461,N,0
116,240731,N,0
116,241013,N,0
116,241285,N,0
116,241557,N,0
116,241835,N,0
116,242111,N,0
116,242391,N,0
116,242670,N,0
116,242850,V,2
116,243223,N,0
116,243497,N,0
116,243768,N,0
116,244043,N,0
116,244309,N,0
116,244490,V,2
116,244850,N,0
116,245117,N,0
116,245391,N,0
116,245659,N,0
116,245921,N,0
116,246192,N,0
116,246462,N,0
116,246736,N,0
116,247013,N,0
116,247287,N,0
116,247563,N,0
116,247842,N,0
116,248113,N,0
116,248387,N,0
116,248662,N,0
116,248841,V,2
116,249208,N,0
116,249482,N,0
116,249765,N,0
116,250035,N,0
116,250303,N,0
116,250580,N,0
116,250853,N,0
116,251137,N,0
116,251412,N,0
116,251589,V,2
116,251959,N,0
116,252235,N,0
116,252499,N,0
116,252771,N,0
116,253040,N,0
116,253313,N,0
116,253586,N,0
116,253857,N,0
116,254141,N,0
116,254419,N,0
116,254693,N,0
116,254975,N,0
116,255257,N,0
116,255549,N,0
116,255828,N,0
116,256110,N,0
116,256400,N,0
116,256683,N,0
116,256964,N,0
116,257243,N,0
116,257524,N,0
116,257809,N,0
116,258088,N,0
116,258372,N,0
116,258652,N,0
116,258933,N,0
116,259212,N,0
116,259487,N,0
116,259664,V,2
116,260049,N,0
116,260324,N,0
116,260601,N,0
116,260882,N,0
116,261156,N,0
116,261334,V,2
116,261705,N,0
116,261978,N,0
116,262260,N,0
116,262534,N,0
116,262812,N,0
116,262990,V,2
116,263364,N,0
116,263645,N,0
116,263920,N,0
116,264106,V,2
116,264479,N,0
116,264756,N,0
116,265041,N,0
116,265318,N,0
116,265592,N,0
116,265875,N,0
116,266159,N,0
116,266445,N,0
116,266737,N,0
116,267028,N,0
116,267321,N,0
116,267612,N,0
116,267904,N,0
116,268188,N,0
116,268477,N,0
116,268771,N,0
116,269050,N,0
116,269334,N,0
116,269623,N,0
116,269899,N,0
116,270182,N,0
116,270463,N,0
116,270745,N,0
116,271029,N,0
116,271311,N,0
116,271600,N,0
116,271883,N,0
116,272166,N,0
116,272451,N,0
116,272739,N,0
116,273033,N,0
116,273240,V,2
116,273593,N,0
116,273885,N,0
116,274166,N,0
116,274441,N,0
116,274719,N,0
116,274999,N,0
116,275283,N,0
116,275564,N,0
116,275852,N,0
116,276134,N,0
116,276413,N,0
116,276702,N,0
116,276983,N,0
116,277274,N,0
116,277556,N,0
116,277831,N,0
116,278124,N,0
116,278407,N,0
116,278680,N,0
116,278961,N,0
116,279241,N,0
116,279527,N,0
116,279804,N,0
116,280084,N,0
116,280364,N,0
116,280643,N,0
116,280920,N,0
116,281190,N,0
116,281471,N,0
116,281753,N,0
116,282022,N,0
116,282192,V,2
116,282573,N,0
116,282842,N,0
116,283118,N,0
116,283388,N,0
116,283655,N,0
116,283930,N,0
116,284204,N,0
116,284473,N,0
116,284748,N,0
116,285022,N,0
116,285297,N,0
116,285570,N,0
116,285851,N,0
116,286132,N,0
116,286406,N,0
116,286691,N,0
116,286969,N,0
116,287145,V,2
116,287522,N,0
116,287796,N,0
116,288069,N,0
116,288351,N,0
116,288629,N,0
116,288905,N,0
116,289190,N,0
116,289470,N,0
116,289748,N,0
116,290032,N,0
116,290317,N,0
116,290599,N,0
116,290878,N,0
116,291167,N,0
116,291449,N,0
116,291724,N,0
116,292009,N,0
116,292287,N,0
116,292567,N,0
116,292850,N,0
116,293131,N,0
116,293420,N,0
116,293703,N,0
116,293982,N,0
116,294268,N,0
116,294552,N,0
116,294840,N,0
116,295120,N,0
116,295400,N,0
116,295687,N,0
116,295970,N,0
116,296244,N,0
116,296520,N,0
116,296797,N,0
116,297082,N,0
116,297357,N,0
116,297636,N,0
116,297918,N,0
116,298199,N,0
116,298480,N,0
116,298760,N,0
116,298940,A,1
116,299280,N,0
116,299568,N,0
116,299754,V,2
116,300132,N,0
116,300409,N,0
116,300689,N,0
116,300963,N,0
116,301242,N,0
116,301525,N,0
116,301802,N,0
116,302092,N,0
116,302281,V,2
116,302646,N,0
116,302933,N,0
116,303212,N,0
116,303497,N,0
116,303775,N,0
116,304054,N,0
116,304338,N,0
116,304621,N,0
116,304899,N,0
116,305175,N,0
116,305457,N,0
116,305742,N,0
116,306021,N,0
116,306308,N,0
116,306596,N,0
116,306874,N,0
116,307162,N,0
116,307449,N,0
116,307733,N,0
116,308017,N,0
116,308300,N,0
116,308585,N,0
116,308868,N,0
116,309143,N,0
116,309418,N,0
116,309695,N,0
116,309979,N,0
116,310253,N,0
116,310525,N,0
116,310810,N,0
116,311084,N,0
116,311355,N,0
116,311633,N,0
116,311905,N,0
116,312184,N,0
116,312455,N,0
116,312728,N,0
116,313003,N,0
116,313276,N,0
116,313546,N,0
116,313812,N,0
116,314082,N,0
116,314359,N,0
116,314628,N,0
116,314894,N,0
116,315174,N,0
116,315448,N,0
116,315716,N,0
116,315994,N,0
116,316272,N,0
116,316554,N,0
116,316830,N,0
116,317107,N,0
116,317389,N,0
116,317668,N,0
116,317945,N,0
116,318219,N,0
116,318497,N,0
116,318784,N,0
116,319059,N,0
116,319339,N,0
116,319624,N,0
116,319904,N,0
116,320183,N,0
116,320463,N,0
116,320743,N,0
116,321027,N,0
116,321306,N,0
116,321587,N,0
116,321871,N,0
116,322147,N,0
116,322425,N,0
116,322698,N,0
116,322977,N,0
116,323255,N,0
116,323526,N,0
116,323804,N,0
116,324078,N,0
116,324352,N,0
116,324630,N,0
116,324903,N,0
116,325181,N,0
116,325458,N,0
116,325731,N,0
116,326010,N,0
116,326288,N,0
116,326558,N,0
116,326829,N,0
116,327104,N,0
116,327381,N,0
116,327658,N,0
116,327932,N,0
116,328216,N,0
116,328493,N,0
116,328766,N,0
116,329051,N,0
116,329326,N,0
116,329606,N,0
116,329886,N,0
116,330158,N,0
116,330448,N,0
116,330728,N,0
116,331004,N,0
116,331283,N,0
116,331563,N,0
116,331846,N,0
116,332121,N,0
116,332402,N,0
116,332685,N,0
116,332966,N,0
116,333249,N,0
116,333522,N,0
116,333802,N,0
116,334080,N,0
116,334352,N,0
116,334629,N,0
116,334906,N,0
116,335176,N,0
116,335449,N,0
116,335725,N,0
116,336000,N,0
116,336278,N,0
116,336554,N,0
116,336841,N,0
116,337123,N,0
116,337398,N,0
116,337689,N,0
116,337968,N,0
116,338254,N,0
116,338535,N,0
116,338810,N,0
116,339096,N,0
116,339377,N,0
116,339648,N,0
116,339923,N,0
116,340202,N,0
116,340482,N,0
116,340755,N,0
116,341035,N,0
116,341312,N,0
116,341588,N,0
116,341763,V,2
116,342130,N,0
116,342407,N,0
116,342684,N,0
116,342952,N,0
116,343221,N,0
116,343496,N,0
116,343764,N,0
116,343942,V,2
116,344291,N,0
116,344558,N,0
116,344830,N,0
116,345094,N,0
116,345361,N,0
116,345630,N,0
116,345902,N,0
116,346172,N,0
116,346441,N,0
116,346712,N,0
116,346992,N,0
116,347264,N,0
116,347534,N,0
116,347817,N,0
116,348086,N,0
116,348352,N,0
116,348626,N,0
116,348901,N,0
116,349180,N,0
116,349454,N,0
116,349729,N,0
116,350010,N,0
116,350288,N,0
116,350562,N,0
116,350836,N,0
116,351109,N,0
116,351386,N,0
116,351656,N,0
116,351924,N,0
116,352204,N,0
116,352470,N,0
116,352646,V,2
116,353001,N,0
116,353268,N,0
116,353539,N,0
116,353805,N,0
116,354071,N,0
116,354347,N,0
116,354618,N,0
116,354885,N,0
116,355154,N,0
116,355424,N,0
116,355696,N,0
116,355965,N,0
116,356229,N,0
116,356507,N,0
116,356774,N,0
116,357035,N,0
116,357309,N,0
116,357488,V,2
116,357846,N,0
116,358121,N,0
116,358390,N,0
116,358666,N,0
116,358937,N,0
116,359205,N,0
116,359476,N,0
116,359743,N,0
116,360015,N,0
116,360251,N,0
116,360550,N,0
116,360826,N,0
116,361094,N,0
116,361356,N,0
116,361630,N,0
116,361897,N,0
116,362171,N,0
116,362443,N,0
116,362712,N,0
116,362990,N,0
116,363265,N,0
116,363530,N,0
116,363803,N,0
116,364075,N,0
116,364350,N,0
116,364619,N,0
116,364886,N,0
116,365163,N,0
116,365429,N,0
116,365690,N,0
116,365964,N,0
116,366225,N,0
116,366498,N,0
116,366770,N,0
116,367038,N,0
116,367318,N,0
116,367589,N,0
116,367857,N,0
116,368131,N,0
116,368402,N,0
116,368676,N,0
116,368942,N,0
116,369211,N,0
116,369489,N,0
116,369760,N,0
116,370019,N,0
116,370293,N,0
116,370562,N,0
116,370839,N,0
116,371107,N,0
116,371373,N,0
116,371652,N,0
116,371926,N,0
116,372191,N,0
116,372467,N,0
116,372737,N,0
116,373011,N,0
116,373282,N,0
116,373549,N,0
116,373830,N,0
116,374098,N,0
116,374269,V,2
116,374636,N,0
116,374905,N,0
116,375176,N,0
116,375444,N,0
116,375710,N,0
116,375987,N,0
116,376259,N,0
116,376523,N,0
116,376797,N,0
116,377071,N,0
116,377343,N,0
116,377526,V,2
116,377885,N,0
116,378164,N,0
116,378428,N,0
116,378690,N,0
116,378964,N,0
116,379228,N,0
116,379498,N,0
116,379771,N,0
116,380038,N,0
116,380310,N,0
116,380583,N,0
116,380853,N,0
116,381122,N,0
116,381304,V,2
116,381661,N,0
116,381935,N,0
116,382201,N,0
116,382470,N,0
116,382737,N,0
116,383003,N,0
116,383274,N,0
116,383533,N,0
116,383802,N,0
116,384078,N,0
116,384344,N,0
116,384614,N,0
116,384895,N,0
116,385074,V,2
116,385439,N,0
116,385714,N,0
116,385984,N,0
116,386261,N,0
116,386528,N,0
116,386797,N,0
116,387070,N,0
116,387336,N,0
116,387601,N,0
116,387864,N,0
116,388134,N,0
116,388410,N,0
116,388677,N,0
116,388853,V,2
116,389222,N,0
116,389497,N,0
116,389762,N,0
116,390032,N,0
116,390298,N,0
116,390567,N,0
116,390835,N,0
116,391100,N,0
116,391374,N,0
116,391643,N,0
116,391910,N,0
116,392180,N,0
116,392449,N,0
116,392633,V,2
116,392994,N,0
116,393264,N,0
116,393540,N,0
116,393813,N,0
116,394079,N,0
116,394346,N,0
116,394617,N,0
116,394894,N,0
116,395163,N,0
116,395434,N,0
116,395712,N,0
116,395985,N,0
116,396254,N,0
116,396525,N,0
116,396796,N,0
116,397075,N,0
116,397339,N,0
116,397609,N,0
116,397887,N,0
116,398161,N,0
116,398431,N,0
116,398611,V,2
116,398966,N,0
116,399244,N,0
116,399513,N,0
116,399780,N,0
116,400048,N,0
116,400313,N,0
116,400580,N,0
116,400842,N,0
116,401107,N,0
116,401378,N,0
116,401639,N,0
116,401905,N,0
116,402176,N,0
116,402445,N,0
116,402708,N,0
116,402975,N,0
116,403241,N,0
116,403517,N,0
116,403788,N,0
116,404059,N,0
116,404336,N,0
116,404610,N,0
116,404884,N,0
116,405056,V,2
116,405429,N,0
116,405709,N,0
116,405977,N,0
116,406250,N,0
116,406529,N,0
116,406806,N,0
116,407077,N,0
116,407254,V,2
116,407614,N,0
116,407895,N,0
116,408166,N,0
116,408431,N,0
116,408706,N,0
116,408977,N,0
116,409238,N,0
116,409504,N,0
116,409775,N,0
116,409955,V,2
116,410313,N,0
116,410581,N,0
116,410858,N,0
116,411128,N,0
116,411395,N,0
116,411669,N,0
116,411937,N,0
116,412117,V,2
116,412482,N,0
116,412749,N,0
116,413025,N,0
116,413295,N,0
116,413559,N,0
116,413827,N,0
116,414093,N,0
116,414363,N,0
116,414633,N,0
116,414902,N,0
116,415178,N,0
116,415449,N,0
116,415716,N,0
116,415992,N,0
116,416262,N,0
116,416538,N,0
116,416815,N,0
116,417084,N,0
116,417364,N,0
116,417635,N,0
116,417901,N,0
116,418173,N,0
116,418442,N,0
116,418715,N,0
116,418987,N,0
116,419257,N,0
116,419533,N,0
116,419711,V,2
116,420067,N,0
116,420341,N,0
116,420607,N,0
116,420881,N,0
116,421153,N,0
116,421415,N,0
116,421688,N,0
116,421956,N,0
116,422215,N,0
116,422484,N,0
116,422751,N,0
116,423020,N,0
116,423286,N,0
116,423551,N,0
116,423828,N,0
116,424096,N,0
116,424361,N,0
116,424635,N,0
116,424901,N,0
116,425081,V,2
116,425443,N,0
116,425708,N,0
116,425978,N,0
116,426243,N,0
116,426503,N,0
116,426770,N,0
116,427038,N,0
116,427308,N,0
116,427580,N,0
116,427850,N,0
116,428130,N,0
116,428403,N,0
116,428673,N,0
116,428952,N,0
116,429222,N,0
116,429506,N,0
116,429783,N,0
116,429955,V,2
116,430331,N,0
116,430606,N,0
116,430873,N,0
116,431147,N,0
116,431415,N,0
116,431691,N,0
116,431958,N,0
116,432226,N,0
116,432502,N,0
116,432775,N,0
116,433042,N,0
116,433314,N,0
116,433585,N,0
116,433763,V,2
116,434130,N,0
116,434397,N,0
116,434676,N,0
116,434946,N,0
116,435205,N,0
116,435474,N,0
116,435740,N,0
116,436011,N,0
116,436277,N,0
116,436546,N,0
116,436822,N,0
116,437002,V,2
116,437357,N,0
116,437627,N,0
116,437892,N,0
116,438166,N,0
116,438435,N,0
116,438697,N,0
116,438974,N,0
116,439240,N,0
116,439504,N,0
